,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played,treatment,session,context,prev,prev_player,prev_opp,prev_p2,prev_o2,km_cont_1_100,hc_cont_1_100,km_cont_sub_1_100,hc_cont_sub_1_100
8259,4474,4474,1074,60,s7m22usuario13,D,s7m22usuario1,D,1,985.699892044,965,user,rand,s7m22,DDD,DD,D,D,D,C,1,1,4,4
8260,4492,4492,1092,61,s7m22usuario13,D,s7m22usuario4,C,4,1370.19991875,1344,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8261,4510,4510,1110,62,s7m22usuario13,D,s7m22usuario17,D,1,1233.00004005,1208,user,rand,s7m22,DCD,DC,D,C,D,D,1,1,4,4
8262,4528,4528,1128,63,s7m22usuario13,D,s7m22usuario7,D,1,890.799999237,863,user,rand,s7m22,DDD,DD,D,D,D,C,1,1,4,4
8263,4546,4546,1146,64,s7m22usuario13,D,s7m22usuario17,D,1,1593.8000679000006,1567,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8264,4564,4564,1164,65,s7m22usuario13,D,s7m22usuario12,C,4,1258.70013237,1234,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8265,4582,4582,1182,66,s7m22usuario13,D,s7m22usuario1,C,4,1984.49993134,1959,user,rand,s7m22,DCD,DC,D,C,D,D,1,1,4,4
8266,4600,4600,1200,67,s7m22usuario13,D,s7m22usuario8,C,4,1183.90011787,1157,user,rand,s7m22,DCD,DC,D,C,D,C,1,1,4,4
8267,4618,4618,1218,68,s7m22usuario13,D,s7m22usuario6,D,1,819.3998336789999,790,user,rand,s7m22,DCD,DC,D,C,D,C,1,1,4,4
8268,4636,4636,1236,69,s7m22usuario13,D,s7m22usuario1,C,4,1082.29994774,1055,user,rand,s7m22,DDD,DD,D,D,D,C,1,1,4,4
8269,4654,4654,1254,70,s7m22usuario13,D,s7m22usuario18,D,1,740.899801254,712,user,rand,s7m22,DCD,DC,D,C,D,D,1,1,4,4
8270,4672,4672,1272,71,s7m22usuario13,D,s7m22usuario5,D,1,953.200101852,923,user,rand,s7m22,DDD,DD,D,D,D,C,1,1,4,4
8271,4690,4690,1290,72,s7m22usuario13,D,s7m22usuario15,D,1,746.999979019,721,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8272,4708,4708,1308,73,s7m22usuario13,D,s7m22usuario9,D,1,1233.7000369999996,1207,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8273,4726,4726,1326,74,s7m22usuario13,D,s7m22usuario9,D,1,890.500068665,859,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8274,4744,4744,1344,75,s7m22usuario13,D,s7m22usuario7,D,1,989.000082016,963,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8275,4762,4762,1362,76,s7m22usuario13,D,s7m22usuario4,D,1,1049.79991913,1024,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8276,4780,4780,1380,77,s7m22usuario13,D,s7m22usuario8,D,1,901.999950409,876,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8277,4798,4798,1398,78,s7m22usuario13,D,s7m22usuario12,C,4,975.399971008,957,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8278,4816,4816,1416,79,s7m22usuario13,D,s7m22usuario2,D,1,797.9998588560001,771,user,rand,s7m22,DCD,DC,D,C,D,D,1,1,4,4
8279,4834,4834,1434,80,s7m22usuario13,D,s7m22usuario9,D,1,936.099767685,918,user,rand,s7m22,DDD,DD,D,D,D,C,1,1,4,4
8280,4852,4852,1452,81,s7m22usuario13,D,s7m22usuario9,D,1,816.900014877,791,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8281,4870,4870,1470,82,s7m22usuario13,D,s7m22usuario17,D,1,723.999977112,697,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8282,4888,4888,1488,83,s7m22usuario13,D,s7m22usuario4,C,4,1120.39995193,1091,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8283,4906,4906,1506,84,s7m22usuario13,D,s7m22usuario5,D,1,956.499814987,929,user,rand,s7m22,DCD,DC,D,C,D,D,1,1,4,4
8284,4924,4924,1524,85,s7m22usuario13,D,s7m22usuario16,D,1,927.400112152,902,user,rand,s7m22,DDD,DD,D,D,D,C,1,1,4,4
8285,4942,4942,1542,86,s7m22usuario13,D,s7m22usuario6,D,1,1106.89997673,1088,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8286,4960,4960,1560,87,s7m22usuario13,D,s7m22usuario18,D,1,790.6999588010001,766,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8287,4978,4978,1578,88,s7m22usuario13,D,s7m22usuario8,D,1,810.600042343,793,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8288,4996,4996,1596,89,s7m22usuario13,D,s7m22usuario1,C,4,838.5999202730002,809,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8289,5014,5014,1614,90,s7m22usuario13,D,s7m22usuario3,D,1,1065.60015678,1040,user,rand,s7m22,DCD,DC,D,C,D,D,1,1,4,4
8290,5032,5032,1632,91,s7m22usuario13,D,s7m22usuario14,C,4,1011.30008698,987,user,rand,s7m22,DDD,DD,D,D,D,C,1,1,4,4
8291,5050,5050,1650,92,s7m22usuario13,D,s7m22usuario16,D,1,1343.19996834,1324,user,rand,s7m22,DCD,DC,D,C,D,D,1,1,4,4
8292,5068,5068,1668,93,s7m22usuario13,D,s7m22usuario6,D,1,3126.49989128,3098,user,rand,s7m22,DDD,DD,D,D,D,C,1,1,4,4
8293,5086,5086,1686,94,s7m22usuario13,D,s7m22usuario17,D,1,1366.40000343,1340,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8294,5104,5104,1704,95,s7m22usuario13,D,s7m22usuario6,D,1,1262.50004768,1237,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8295,5122,5122,1722,96,s7m22usuario13,D,s7m22usuario7,C,4,1170.30000687,1151,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8296,5140,5140,1740,97,s7m22usuario13,D,s7m22usuario18,D,1,842.299938202,816,user,rand,s7m22,DCD,DC,D,C,D,D,1,1,4,4
8297,5158,5158,1758,98,s7m22usuario13,D,s7m22usuario16,D,1,1007.59983063,984,user,rand,s7m22,DDD,DD,D,D,D,C,1,1,4,4
8298,5176,5176,1776,99,s7m22usuario13,D,s7m22usuario10,D,1,625.300168991,601,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8299,5194,5194,1794,100,s7m22usuario13,D,s7m22usuario7,D,1,718.100070953,692,user,rand,s7m22,DDD,DD,D,D,D,D,1,1,4,4
8300,3413,3413,13,1,s7m22usuario14,C,s7m22usuario8,D,0,2832.39984512,2800,user,rand,s7m22,--,--,,,-1,-1,0,1,0,3
8301,3431,3431,31,2,s7m22usuario14,C,s7m22usuario9,C,3,3463.20009232,3440,user,rand,s7m22,CDC,CD,C,D,-1,-1,0,1,0,3
8302,3449,3449,49,3,s7m22usuario14,C,s7m22usuario3,C,3,1266.19982719,1249,user,rand,s7m22,CCC,CC,C,C,C,D,0,1,0,3
8303,3467,3467,67,4,s7m22usuario14,C,s7m22usuario3,C,3,1488.89994621,1460,user,rand,s7m22,CCC,CC,C,C,C,C,0,1,0,3
8304,3485,3485,85,5,s7m22usuario14,C,s7m22usuario8,D,0,1173.00009727,1146,user,rand,s7m22,CCC,CC,C,C,C,C,0,1,0,3
8305,3503,3503,103,6,s7m22usuario14,C,s7m22usuario15,D,0,1229.09998894,1201,user,rand,s7m22,CDC,CD,C,D,C,C,0,1,0,3
8306,3521,3521,121,7,s7m22usuario14,D,s7m22usuario6,D,1,1951.49993896,1924,user,rand,s7m22,CDD,CD,C,D,C,D,0,1,0,3
8307,3539,3539,139,8,s7m22usuario14,C,s7m22usuario6,D,0,1820.60003281,1792,user,rand,s7m22,DDC,DD,D,D,C,D,0,1,0,3
8308,3557,3557,157,9,s7m22usuario14,D,s7m22usuario13,D,1,1661.09991074,1637,user,rand,s7m22,CDD,CD,C,D,D,D,0,1,0,3
8309,3575,3575,175,10,s7m22usuario14,D,s7m22usuario3,D,1,1380.89990616,1351,user,rand,s7m22,DDD,DD,D,D,C,D,0,1,0,3
8310,3593,3593,193,11,s7m22usuario14,C,s7m22usuario12,D,0,1769.29998398,1746,user,rand,s7m22,DDC,DD,D,D,D,D,0,1,0,3
8311,3611,3611,211,12,s7m22usuario14,D,s7m22usuario18,D,1,1429.99982834,1404,user,rand,s7m22,CDD,CD,C,D,D,D,0,1,0,3
8312,3629,3629,229,13,s7m22usuario14,D,s7m22usuario8,D,1,1262.39991188,1236,user,rand,s7m22,DDD,DD,D,D,C,D,0,1,0,3
8313,3647,3647,247,14,s7m22usuario14,D,s7m22usuario11,D,1,985.899925232,961,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8314,3665,3665,265,15,s7m22usuario14,D,s7m22usuario18,C,4,848.799943924,821,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8315,3683,3683,283,16,s7m22usuario14,D,s7m22usuario13,D,1,1655.60007095,1629,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,0,3
8316,3701,3701,301,17,s7m22usuario14,D,s7m22usuario11,D,1,1210.19983292,1190,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8317,3719,3719,319,18,s7m22usuario14,D,s7m22usuario18,D,1,5370.80001831,5324,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8318,3737,3737,337,19,s7m22usuario14,C,s7m22usuario16,D,0,2302.20007896,2276,user,rand,s7m22,DDC,DD,D,D,D,D,0,1,0,3
8319,3755,3755,355,20,s7m22usuario14,D,s7m22usuario4,D,1,2329.69999313,2306,user,rand,s7m22,CDD,CD,C,D,D,D,0,1,0,3
8320,3773,3773,373,21,s7m22usuario14,D,s7m22usuario10,D,1,1053.1001091,1026,user,rand,s7m22,DDD,DD,D,D,C,D,0,1,0,3
8321,3791,3791,391,22,s7m22usuario14,D,s7m22usuario2,C,4,1180.60016632,1164,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8322,3809,3809,409,23,s7m22usuario14,D,s7m22usuario18,D,1,4956.30002022,4935,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,0,3
8323,3827,3827,427,24,s7m22usuario14,D,s7m22usuario16,D,1,1215.7998085000004,1191,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8324,3845,3845,445,25,s7m22usuario14,D,s7m22usuario3,D,1,1002.40015984,977,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8325,3863,3863,463,26,s7m22usuario14,C,s7m22usuario16,D,0,1759.19985771,1730,user,rand,s7m22,DDC,DD,D,D,D,D,0,1,0,3
8326,3881,3881,481,27,s7m22usuario14,D,s7m22usuario1,C,4,1190.99998474,1163,user,rand,s7m22,CDD,CD,C,D,D,D,0,1,0,3
8327,3899,3899,499,28,s7m22usuario14,D,s7m22usuario7,C,4,2010.60009003,1984,user,rand,s7m22,DCD,DC,D,C,C,D,0,1,0,3
8328,3917,3917,517,29,s7m22usuario14,D,s7m22usuario1,D,1,1864.79997635,1841,user,rand,s7m22,DCD,DC,D,C,D,C,0,1,0,3
8329,3935,3935,535,30,s7m22usuario14,D,s7m22usuario7,D,1,1483.99996758,1458,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8330,3953,3953,553,31,s7m22usuario14,C,s7m22usuario8,C,3,1083.80007744,1053,user,rand,s7m22,DDC,DD,D,D,D,D,0,1,0,3
8331,3971,3971,571,32,s7m22usuario14,D,s7m22usuario1,C,4,1467.80014038,1442,user,rand,s7m22,CCD,CC,C,C,D,D,0,1,0,3
8332,3989,3989,589,33,s7m22usuario14,D,s7m22usuario16,D,1,2416.70012474,2391,user,rand,s7m22,DCD,DC,D,C,C,C,0,1,0,3
8333,4007,4007,607,34,s7m22usuario14,D,s7m22usuario13,D,1,1632.60006905,1607,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8334,4025,4025,625,35,s7m22usuario14,D,s7m22usuario10,D,1,1658.40005875,1632,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8335,4043,4043,643,36,s7m22usuario14,C,s7m22usuario18,D,0,950.999975204,924,user,rand,s7m22,DDC,DD,D,D,D,D,0,1,0,3
8336,4061,4061,661,37,s7m22usuario14,D,s7m22usuario12,C,4,1572.59988785,1554,user,rand,s7m22,CDD,CD,C,D,D,D,0,1,0,3
8337,4079,4079,679,38,s7m22usuario14,D,s7m22usuario6,D,1,2763.00001144,2734,user,rand,s7m22,DCD,DC,D,C,C,D,0,1,0,3
8338,4097,4097,697,39,s7m22usuario14,D,s7m22usuario4,C,4,1260.20002365,1231,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8339,4115,4115,715,40,s7m22usuario14,D,s7m22usuario13,D,1,1491.40000343,1466,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,0,3
8340,4133,4133,733,41,s7m22usuario14,C,s7m22usuario7,D,0,1294.60000992,1265,user,rand,s7m22,DDC,DD,D,D,D,C,0,1,0,3
8341,4151,4151,751,42,s7m22usuario14,D,s7m22usuario15,D,1,5944.70000267,5915,user,rand,s7m22,CDD,CD,C,D,D,D,0,1,0,3
8342,4169,4169,769,43,s7m22usuario14,D,s7m22usuario3,C,4,2623.39997292,2595,user,rand,s7m22,DDD,DD,D,D,C,D,0,1,0,3
8343,4187,4187,787,44,s7m22usuario14,D,s7m22usuario16,D,1,2173.20013046,2149,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,0,3
8344,4205,4205,805,45,s7m22usuario14,D,s7m22usuario16,D,1,1324.10001755,1299,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8345,4223,4223,823,46,s7m22usuario14,D,s7m22usuario1,C,4,1917.70005226,1893,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8346,4241,4241,841,47,s7m22usuario14,C,s7m22usuario16,D,0,2123.30007553,2096,user,rand,s7m22,DCC,DC,D,C,D,D,0,1,0,3
8347,4259,4259,859,48,s7m22usuario14,D,s7m22usuario13,D,1,1458.80007744,1433,user,rand,s7m22,CDD,CD,C,D,D,C,0,1,0,3
8348,4277,4277,877,49,s7m22usuario14,D,s7m22usuario10,D,1,2346.19998932,2321,user,rand,s7m22,DDD,DD,D,D,C,D,0,1,0,3
8349,4295,4295,895,50,s7m22usuario14,D,s7m22usuario11,D,1,1999.30000305,1971,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8350,4313,4313,913,51,s7m22usuario14,D,s7m22usuario6,D,1,1185.49990654,1165,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8351,4331,4331,931,52,s7m22usuario14,D,s7m22usuario16,D,1,1252.30002403,1227,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8352,4349,4349,949,53,s7m22usuario14,D,s7m22usuario16,D,1,1115.40007591,1089,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8353,4367,4367,967,54,s7m22usuario14,D,s7m22usuario8,C,4,1034.69991684,1020,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8354,4385,4385,985,55,s7m22usuario14,C,s7m22usuario3,C,3,3957.19981194,3931,user,rand,s7m22,DCC,DC,D,C,D,D,0,1,0,3
8355,4403,4403,1003,56,s7m22usuario14,C,s7m22usuario3,C,3,6940.10019302,6911,user,rand,s7m22,CCC,CC,C,C,D,C,0,1,0,3
8356,4421,4421,1021,57,s7m22usuario14,C,s7m22usuario12,D,0,2426.19991302,2398,user,rand,s7m22,CCC,CC,C,C,C,C,0,1,0,3
8357,4439,4439,1039,58,s7m22usuario14,D,s7m22usuario7,D,1,1807.30009079,1791,user,rand,s7m22,CDD,CD,C,D,C,C,0,1,0,3
8358,4457,4457,1057,59,s7m22usuario14,D,s7m22usuario4,C,4,1254.49991226,1222,user,rand,s7m22,DDD,DD,D,D,C,D,0,1,0,3
8359,4475,4475,1075,60,s7m22usuario14,D,s7m22usuario9,D,1,1455.10005951,1430,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,0,3
8360,4493,4493,1093,61,s7m22usuario14,C,s7m22usuario7,D,0,6936.00010872,6883,user,rand,s7m22,DDC,DD,D,D,D,C,0,1,0,3
8361,4511,4511,1111,62,s7m22usuario14,C,s7m22usuario11,D,0,813.400030136,793,user,rand,s7m22,CDC,CD,C,D,D,D,0,1,0,3
8362,4529,4529,1129,63,s7m22usuario14,C,s7m22usuario12,C,3,1377.00009346,1351,user,rand,s7m22,CDC,CD,C,D,C,D,0,1,0,3
8363,4547,4547,1147,64,s7m22usuario14,C,s7m22usuario18,D,0,890.6998634339999,867,user,rand,s7m22,CCC,CC,C,C,C,D,0,1,0,3
8364,4565,4565,1165,65,s7m22usuario14,C,s7m22usuario6,D,0,1293.20001602,1267,user,rand,s7m22,CDC,CD,C,D,C,C,0,1,0,3
8365,4583,4583,1183,66,s7m22usuario14,C,s7m22usuario4,D,0,723.600149155,698,user,rand,s7m22,CDC,CD,C,D,C,D,0,1,0,3
8366,4601,4601,1201,67,s7m22usuario14,D,s7m22usuario1,C,4,1650.39992332,1624,user,rand,s7m22,CDD,CD,C,D,C,D,0,1,0,3
8367,4619,4619,1219,68,s7m22usuario14,D,s7m22usuario17,D,1,1551.10001564,1522,user,rand,s7m22,DCD,DC,D,C,C,D,0,1,0,3
8368,4637,4637,1237,69,s7m22usuario14,D,s7m22usuario2,D,1,738.10005188,714,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8369,4655,4655,1255,70,s7m22usuario14,D,s7m22usuario15,D,1,879.200220108,850,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8370,4673,4673,1273,71,s7m22usuario14,D,s7m22usuario7,C,4,821.500062943,794,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8371,4691,4691,1291,72,s7m22usuario14,D,s7m22usuario11,D,1,1310.80007553,1288,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,0,3
8372,4709,4709,1309,73,s7m22usuario14,D,s7m22usuario3,C,4,1294.89994049,1266,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8373,4727,4727,1327,74,s7m22usuario14,D,s7m22usuario17,D,1,1259.5000267,1239,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,0,3
8374,4745,4745,1345,75,s7m22usuario14,D,s7m22usuario10,D,1,957.099914551,930,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8375,4763,4763,1363,76,s7m22usuario14,D,s7m22usuario18,C,4,844.7999954219998,818,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8376,4781,4781,1381,77,s7m22usuario14,D,s7m22usuario17,D,1,850.300073624,824,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,0,3
8377,4799,4799,1399,78,s7m22usuario14,D,s7m22usuario2,D,1,921.200037003,895,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8378,4817,4817,1417,79,s7m22usuario14,D,s7m22usuario7,D,1,723.1001853939999,696,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8379,4835,4835,1435,80,s7m22usuario14,D,s7m22usuario3,D,1,635.200023651,609,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8380,4853,4853,1453,81,s7m22usuario14,D,s7m22usuario10,D,1,466.900110245,438,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8381,4871,4871,1471,82,s7m22usuario14,D,s7m22usuario18,D,1,539.499998093,521,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8382,4889,4889,1489,83,s7m22usuario14,D,s7m22usuario17,D,1,508.100032806,482,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8383,4907,4907,1507,84,s7m22usuario14,D,s7m22usuario18,D,1,555.79996109,529,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8384,4925,4925,1525,85,s7m22usuario14,D,s7m22usuario10,D,1,489.799976349,466,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8385,4943,4943,1543,86,s7m22usuario14,D,s7m22usuario8,D,1,650.699853897,626,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8386,4961,4961,1561,87,s7m22usuario14,D,s7m22usuario10,D,1,514.099836349,487,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8387,4979,4979,1579,88,s7m22usuario14,D,s7m22usuario10,D,1,493.099927902,465,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8388,4997,4997,1597,89,s7m22usuario14,C,s7m22usuario15,C,3,5319.29993629,5297,user,rand,s7m22,DDC,DD,D,D,D,D,0,1,0,3
8389,5015,5015,1615,90,s7m22usuario14,D,s7m22usuario16,D,1,1557.19995499,1529,user,rand,s7m22,CCD,CC,C,C,D,D,0,1,0,3
8390,5033,5033,1633,91,s7m22usuario14,C,s7m22usuario13,D,0,1045.90010643,1021,user,rand,s7m22,DDC,DD,D,D,C,C,0,1,0,3
8391,5051,5051,1651,92,s7m22usuario14,D,s7m22usuario11,D,1,1157.7000618,1139,user,rand,s7m22,CDD,CD,C,D,D,D,0,1,0,3
8392,5069,5069,1669,93,s7m22usuario14,D,s7m22usuario5,C,4,692.000150681,665,user,rand,s7m22,DDD,DD,D,D,C,D,0,1,0,3
8393,5087,5087,1687,94,s7m22usuario14,D,s7m22usuario4,C,4,465.0001525880001,439,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,0,3
8394,5105,5105,1705,95,s7m22usuario14,D,s7m22usuario12,D,1,503.200054169,477,user,rand,s7m22,DCD,DC,D,C,D,C,0,1,0,3
8395,5123,5123,1723,96,s7m22usuario14,D,s7m22usuario8,C,4,566.600084305,541,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8396,5141,5141,1741,97,s7m22usuario14,D,s7m22usuario5,D,1,826.600074768,807,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,0,3
8397,5159,5159,1759,98,s7m22usuario14,D,s7m22usuario10,D,1,726.4001369480002,699,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,0,3
8398,5177,5177,1777,99,s7m22usuario14,D,s7m22usuario6,D,1,1688.10009956,1660,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8399,5195,5195,1795,100,s7m22usuario14,D,s7m22usuario18,D,1,836.100101471,807,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,0,3
8400,3414,3414,14,1,s7m22usuario15,D,s7m22usuario11,D,1,14042.500019100002,14010,user,rand,s7m22,--,--,,,-1,-1,0,1,3,5
8401,3432,3432,32,2,s7m22usuario15,D,s7m22usuario17,D,1,24874.0999699,24842,user,rand,s7m22,DDD,DD,D,D,-1,-1,0,1,3,5
8402,3450,3450,50,3,s7m22usuario15,D,s7m22usuario12,D,1,25406.1000347,25368,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,3,5
8403,3468,3468,68,4,s7m22usuario15,C,s7m22usuario7,D,0,9068.40014458,9035,user,rand,s7m22,DDC,DD,D,D,D,D,0,1,3,5
8404,3486,3486,86,5,s7m22usuario15,D,s7m22usuario10,C,4,4229.30002213,4204,user,rand,s7m22,CDD,CD,C,D,D,D,0,1,3,5
8405,3504,3504,104,6,s7m22usuario15,D,s7m22usuario14,C,4,12764.0001774,12736,user,rand,s7m22,DCD,DC,D,C,C,D,0,1,3,5
8406,3522,3522,122,7,s7m22usuario15,D,s7m22usuario7,D,1,7148.29993248,7115,user,rand,s7m22,DCD,DC,D,C,D,C,0,1,3,5
8407,3540,3540,140,8,s7m22usuario15,D,s7m22usuario18,D,1,2692.899942400001,2667,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,3,5
8408,3558,3558,158,9,s7m22usuario15,D,s7m22usuario17,C,4,9786.90004349,9759,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,3,5
8409,3576,3576,176,10,s7m22usuario15,D,s7m22usuario5,D,1,13305.999994299998,13284,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,3,5
8410,3594,3594,194,11,s7m22usuario15,C,s7m22usuario6,D,0,8053.100109100003,8017,user,rand,s7m22,DDC,DD,D,D,D,C,0,1,3,5
8411,3612,3612,212,12,s7m22usuario15,D,s7m22usuario2,C,4,2427.20007896,2400,user,rand,s7m22,CDD,CD,C,D,D,D,0,1,3,5
8412,3630,3630,230,13,s7m22usuario15,D,s7m22usuario18,D,1,2194.60010529,2169,user,rand,s7m22,DCD,DC,D,C,C,D,0,1,3,5
8413,3648,3648,248,14,s7m22usuario15,D,s7m22usuario12,C,4,2428.50017548,2403,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,3,5
8414,3666,3666,266,15,s7m22usuario15,D,s7m22usuario11,D,1,3438.99989128,3408,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,3,5
8415,3684,3684,284,16,s7m22usuario15,C,s7m22usuario7,D,0,5060.49990654,5026,user,rand,s7m22,DDC,DD,D,D,D,C,0,1,3,5
8416,3702,3702,302,17,s7m22usuario15,D,s7m22usuario10,D,1,1646.29983902,1619,user,rand,s7m22,CDD,CD,C,D,D,D,0,1,3,5
8417,3720,3720,320,18,s7m22usuario15,D,s7m22usuario3,C,4,2621.99997902,2603,user,rand,s7m22,DDD,DD,D,D,C,D,0,1,3,5
8418,3738,3738,338,19,s7m22usuario15,D,s7m22usuario18,D,1,3018.10002327,2991,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,3,5
8419,3756,3756,356,20,s7m22usuario15,C,s7m22usuario2,C,3,2503.70001793,2475,user,rand,s7m22,DDC,DD,D,D,D,C,0,1,3,5
8420,3774,3774,374,21,s7m22usuario15,D,s7m22usuario11,D,1,2013.99993896,1995,user,rand,s7m22,CCD,CC,C,C,D,D,0,1,3,5
8421,3792,3792,392,22,s7m22usuario15,D,s7m22usuario3,C,4,1840.50011635,1817,user,rand,s7m22,DDD,DD,D,D,C,C,0,1,3,5
8422,3810,3810,410,23,s7m22usuario15,D,s7m22usuario1,D,1,2712.50009537,2685,user,rand,s7m22,DCD,DC,D,C,D,D,0,1,3,5
8423,3828,3828,428,24,s7m22usuario15,D,s7m22usuario7,C,4,3370.69988251,3341,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,3,5
8424,3846,3846,446,25,s7m22usuario15,C,s7m22usuario1,D,0,3953.50003242,3929,user,rand,s7m22,DCC,DC,D,C,D,D,0,1,3,5
8425,3864,3864,464,26,s7m22usuario15,D,s7m22usuario7,C,4,3407.29999542,3382,user,rand,s7m22,CDD,CD,C,D,D,C,0,1,3,5
8426,3882,3882,482,27,s7m22usuario15,D,s7m22usuario6,D,1,2128.10015678,2101,user,rand,s7m22,DCD,DC,D,C,C,D,0,1,3,5
8427,3900,3900,500,28,s7m22usuario15,D,s7m22usuario3,D,1,2987.39981651,2959,user,rand,s7m22,DDD,DD,D,D,D,C,0,1,3,5
8428,3918,3918,518,29,s7m22usuario15,C,s7m22usuario4,C,3,2581.69984818,2556,user,rand,s7m22,DDC,DD,D,D,D,D,0,1,3,5
8429,3936,3936,536,30,s7m22usuario15,D,s7m22usuario1,D,1,3483.20007324,3466,user,rand,s7m22,CCD,CC,C,C,D,D,0,1,3,5
8430,3954,3954,554,31,s7m22usuario15,D,s7m22usuario11,D,1,1179.60000038,1152,user,rand,s7m22,DDD,DD,D,D,C,C,0,1,3,5
8431,3972,3972,572,32,s7m22usuario15,D,s7m22usuario6,D,1,2119.80009079,2091,user,rand,s7m22,DDD,DD,D,D,D,D,0,1,3,5
